user_id	user_ground_truths	user_top_k_prediction
29815	[11639, 29710, 39679, 7306, 5439, 3064, 38019, 4314, 4250, 7319, 40269, 40248, 7305, 19716, 4271, 19719, 4269, 4272, 29669, 5438, 262, 33212, 35241, 4270, 40853, 40247, 18029, 18711, 9577, 7320, 29712, 9578, 247, 266, 265, 29675, 264, 9580, 263, 7442, 35243, 9579, 32778, 28086, 35456, 273, 9581, 271, 272, 7433, 7432, 40079, 19722, 7321, 268, 10813, 270, 267, 269]	[247, 266, 269, 7427, 5438, 246, 4272, 267, 5439, 243, 274, 270, 265, 7306, 18878, 263, 3064, 4294, 262, 11639, 273, 9578, 242, 7305, 245, 11636, 19463, 244, 9580, 29675, 4319, 4244, 7322, 18717, 9577, 6834, 4332, 8985, 7442, 5340, 4261, 268, 4268, 4271, 264, 18022, 4273, 4250, 272, 271, 8981, 11011, 9579, 4283, 7321, 7431, 18029, 10813, 2543, 18883, 31563, 7330, 9576, 4267, 4246, 29710, 18711, 7420, 7423, 15746, 7430, 9574, 275, 7422, 4253, 4269, 36238, 7320, 29712, 19721, 9581, 29936, 4266, 4314, 23087, 28086, 8986, 11637, 6959, 36042, 40248, 40247, 7424, 37308, 4281, 19719, 4309, 3063, 39679, 4276]
29816	[30538, 1676, 2608, 39799, 2627, 1189, 1128, 6184, 1127, 6172, 3658, 21431, 31256, 1148]	[1128, 6184, 1127, 1302, 3655, 1292, 6170, 1623, 1189, 6182, 3697, 6171, 184, 2627, 6172, 6181, 6247, 2595, 1676, 6179, 39799, 1625, 3711, 21431, 2633, 1148, 2608, 2507, 6178, 6180, 1307, 1182, 18331, 6173, 30538, 31256, 6233, 5692, 2489, 2616, 6175, 3658, 2541, 2427, 6177, 1636, 1126, 1191, 1262, 2463, 1129, 1212, 6232, 15379, 1194, 3637, 6111, 6174, 39934, 4601, 6176, 3648, 1299, 39628, 381, 39624, 6729, 1298, 1288, 2622, 39621, 5695, 5628, 7086, 1211, 1190, 20854, 39627, 128, 1632, 1295, 2611, 2553, 1131, 2610, 2555, 1125, 1237, 3633, 1252, 4596, 1199, 7091, 2495, 26816, 5675, 38857, 8878, 39631, 1180]
29817	[7998, 50, 15829, 15826, 25650, 15784, 32, 10620, 10621, 15783, 8940, 8132]	[18, 22, 36, 3598, 7998, 37, 8912, 3601, 30128, 8906, 19, 8013, 17, 25650, 48, 32, 50, 11, 26228, 10620, 21, 49, 15783, 31, 15770, 10621, 15829, 15780, 45, 10660, 8146, 15768, 15784, 10626, 3591, 10649, 15826, 8931, 8918, 8132, 8009, 8003, 8936, 35, 16, 8900, 8940, 4684, 3600, 4696, 8117, 9, 33, 16694, 8133, 8928, 10645, 15818, 13, 13741, 8913, 8004, 13045, 29619, 4682, 39, 20951, 4686, 13031, 25663, 10627, 15841, 10662, 13021, 12, 13017, 10656, 4699, 16685, 19128, 16687, 4680, 29, 4690, 16706, 8002, 15809, 4689, 10635, 30127, 12338, 25, 8941, 4695, 25651, 17644, 4685, 11672, 38101, 15]
29818	[21568, 13881, 30394, 18472, 30370, 14802, 1463, 21565, 27396, 17349, 4362, 17206, 7120, 1515, 8832, 17295, 12645, 1500, 256, 257, 258, 1526, 1513, 11629]	[1500, 1509, 7120, 1513, 258, 257, 1526, 256, 5430, 1463, 250, 1493, 5174, 5198, 7335, 14802, 4994, 1537, 30370, 1508, 3800, 3810, 13881, 12627, 1502, 722, 18472, 5168, 1515, 1492, 1277, 251, 5195, 1546, 17206, 13504, 3189, 8410, 27396, 17349, 4995, 2647, 11629, 5429, 21568, 3190, 17391, 12476, 5131, 17079, 276, 1504, 17209, 21565, 6079, 1545, 10953, 1527, 1506, 17081, 11837, 5177, 248, 17159, 30394, 24591, 17216, 6081, 27406, 15996, 13277, 8832, 1683, 17121, 5184, 32599, 37729, 13035, 1284, 17295, 14831, 15614, 3187, 4362, 5185, 8385, 18127, 12491, 12632, 4326, 13880, 29260, 8830, 19478, 31277, 13512, 17139, 8434, 12489, 20199]
29819	[6184, 3649, 1127, 6170, 6171, 6172, 6175, 6176, 6182, 6173, 6174, 6974, 6973]	[1128, 1127, 6184, 6170, 3655, 6171, 6181, 6182, 6173, 6172, 6179, 6180, 6178, 6175, 6174, 6177, 6176, 39627, 6729, 3648, 381, 3637, 39624, 39623, 3711, 3647, 39628, 3649, 39621, 6731, 6973, 40880, 3658, 1129, 6730, 40863, 40041, 6974, 39625, 1130, 39631, 6727, 3644, 39636, 3635, 39635, 39632, 39633, 3645, 39634, 6722, 1131, 39629, 38536, 3662, 6724, 382, 3652, 39630, 6183, 3659, 3654, 3665, 39622, 38356, 3713, 3646, 3660, 3636, 3650, 1126, 11386, 2246, 14686, 3661, 12265, 3657, 6029, 17185, 9354, 3656, 6723, 39626, 6950, 129, 3651, 25966, 458, 4576, 6372, 3732, 6624, 328, 13128, 38111, 35637, 6726, 33377, 2361, 21019]
29820	[9648, 9652, 24786, 10350, 5632, 15880, 8890, 9618, 7395, 6584, 24775, 438]	[24786, 1617, 8890, 6398, 9652, 5632, 2510, 9606, 9626, 10350, 15880, 6389, 6630, 9648, 9356, 309, 2242, 9618, 2292, 4519, 6638, 6584, 7384, 13669, 531, 452, 9830, 9639, 438, 20249, 15893, 534, 5421, 11704, 15903, 8622, 7395, 6393, 33376, 6379, 24775, 15411, 774, 6387, 15907, 10383, 6371, 529, 8155, 12322, 6376, 20702, 1473, 16889, 6399, 16997, 2255, 1464, 15884, 9634, 5398, 1553, 6412, 6391, 527, 20247, 27822, 39899, 14340, 10239, 2461, 440, 37072, 3076, 20703, 6377, 6392, 6573, 18144, 27343, 6388, 9609, 3469, 2315, 6631, 6396, 3092, 6414, 9650, 6632, 10255, 29274, 9647, 27351, 10248, 25844, 402, 6374, 27357, 15899]
29821	[12694, 12587, 16673, 1984, 11551, 2946, 11552, 34519, 1076, 12707, 2284, 1820, 30106, 15108, 4712]	[12694, 571, 4003, 2284, 1076, 1820, 1843, 30106, 12707, 4712, 15108, 1087, 34519, 2637, 2525, 12587, 11551, 468, 874, 1984, 16673, 628, 1906, 3992, 2393, 3998, 1078, 2946, 8308, 3307, 4018, 28092, 14719, 14477, 3372, 6839, 6751, 4000, 2277, 4001, 1042, 1077, 38107, 16602, 4030, 11552, 4111, 2925, 3935, 3976, 12970, 1735, 19488, 591, 4812, 6492, 917, 3990, 2240, 18781, 19868, 3858, 12706, 19308, 4125, 15116, 1816, 1988, 2381, 9265, 3997, 991, 12875, 3831, 8307, 11762, 3991, 2412, 14597, 3841, 16646, 3313, 3264, 2960, 1875, 15471, 1909, 4776, 20051, 870, 7904, 1853, 1910, 14710, 6491, 3989, 32659, 1830, 4145, 10448]
29822	[21815, 11596, 11597, 21770, 21824, 40873, 31520, 21768]	[21461, 11600, 21768, 11596, 31520, 21815, 21770, 28340, 3341, 21839, 30423, 11584, 22847, 37160, 24340, 21741, 11597, 21451, 11581, 21074, 21762, 22843, 21745, 21828, 21811, 11573, 11574, 21769, 21824, 37292, 3344, 21450, 21095, 33491, 21801, 24335, 21099, 16109, 40090, 29441, 11576, 21836, 24338, 40873, 21091, 26206, 11582, 21754, 11589, 21772, 13727, 21106, 21827, 21072, 21758, 32851, 23552, 21788, 23563, 36261, 21785, 21781, 24336, 3343, 32849, 21837, 26545, 3336, 21816, 1650, 25420, 21452, 17594, 11598, 22845, 21102, 21831, 21751, 11585, 33647, 21979, 11572, 11595, 21466, 3340, 21802, 33636, 21980, 21794, 21791, 11586, 30805, 21834, 33490, 21820, 21809, 11588, 21465, 28344, 21833]
29823	[7177, 7169, 7168, 7179, 7178, 7234, 35620, 12084]	[642, 7234, 7177, 7169, 7179, 35620, 32041, 7155, 19029, 7301, 7168, 7125, 28606, 7178, 7164, 7286, 10084, 7154, 32040, 17841, 14369, 7282, 25962, 17823, 27331, 23569, 12084, 3125, 17820, 33787, 32043, 7304, 7256, 7130, 7157, 23574, 7249, 7173, 27333, 7257, 7290, 14368, 7132, 3126, 4341, 7165, 7163, 7235, 17777, 3127, 7181, 14365, 2773, 7166, 17860, 2880, 7303, 7142, 7280, 7167, 12733, 7171, 32369, 17818, 7160, 32039, 7250, 15872, 7145, 7227, 7232, 17451, 7287, 17842, 23571, 17778, 37156, 2735, 14370, 19559, 7279, 7225, 7271, 7283, 7150, 7180, 2813, 7288, 13757, 15876, 32042, 21240, 13920, 2809, 19810, 7299, 7302, 17835, 7182, 7253]
29824	[12497, 11719, 27148, 38318, 3577, 12523, 5279, 14435]	[3581, 1023, 1017, 3572, 2656, 11719, 5279, 12523, 1021, 3577, 3569, 5274, 5278, 5271, 5273, 5275, 280, 5276, 5272, 5277, 5280, 1020, 1022, 27148, 12525, 5287, 12497, 14435, 6984, 15144, 16050, 38318, 13273, 14827, 1015, 7337, 10005, 19046, 3574, 17211, 19245, 1019, 12519, 27149, 11615, 18129, 23126, 23424, 18508, 5282, 19047, 27151, 10320, 9994, 10006, 5284, 2650, 1010, 13299, 2651, 8264, 16062, 14825, 9997, 2652, 1014, 5288, 3580, 5283, 18128, 16991, 19353, 21679, 12495, 2653, 1025, 13296, 16052, 16046, 18131, 36401, 11720, 15098, 23124, 13282, 21689, 10321, 16070, 2655, 12524, 16045, 18498, 9996, 2654, 26259, 18509, 39780, 23423, 21673, 21674]
29825	[38842, 27105, 30757, 22914, 25722, 22880, 40971, 21913, 22526, 24185, 25577, 39837, 24111, 34186, 22945, 21909, 21912]	[21909, 21913, 21536, 22880, 22509, 21696, 23154, 38842, 21933, 21912, 22879, 23539, 24185, 24580, 22882, 21934, 24111, 24230, 24260, 21128, 25577, 24114, 22562, 22526, 39837, 22914, 22945, 40971, 34186, 25722, 22877, 22883, 21126, 30757, 22902, 22370, 21695, 27105, 22952, 23308, 12190, 24733, 24470, 22961, 39247, 24121, 25730, 24280, 22903, 22530, 22929, 34541, 25080, 24273, 26720, 21516, 23214, 22919, 23913, 25720, 24195, 22887, 32719, 25077, 23517, 29019, 24113, 25182, 24190, 24123, 23207, 22446, 37680, 31695, 22458, 25302, 38936, 22913, 22436, 24635, 24252, 24554, 25323, 24619, 31062, 29551, 24959, 24264, 34575, 22669, 25116, 25740, 27588, 23699, 40849, 8844, 23028, 22943, 37636, 33827]
29826	[12051, 3607, 5047, 4818, 16667, 3617, 12110, 4821, 4792, 4820, 16875, 16853]	[3607, 4818, 3617, 4820, 5047, 6760, 3616, 5017, 4764, 4729, 4785, 4819, 4827, 4829, 4738, 4830, 4871, 4828, 4798, 12110, 8415, 4792, 3618, 4769, 3611, 12111, 12112, 5041, 6757, 4732, 5056, 16667, 16664, 4726, 4821, 4766, 4826, 3609, 4736, 6761, 12122, 4728, 5048, 4787, 8418, 16875, 16641, 4730, 12120, 4873, 6777, 6774, 4722, 6758, 16853, 16640, 4825, 16878, 16877, 4767, 18559, 16869, 4720, 20149, 6773, 6776, 16856, 16668, 16874, 18558, 12109, 4824, 15335, 12108, 6756, 16862, 16849, 4799, 4788, 16872, 16864, 4765, 4872, 4768, 5053, 12105, 6764, 15334, 4786, 16861, 12106, 6775, 12107, 4721, 12051, 4800, 16637, 5050, 4770, 15333]
29827	[6122, 19283, 10082, 11051, 19674, 22295, 5223, 5224, 5233]	[3549, 10082, 5223, 718, 5452, 5079, 3551, 5225, 9778, 5030, 3554, 18447, 8348, 4946, 5233, 11051, 20421, 6121, 5344, 5077, 5224, 19674, 3553, 22295, 19283, 5343, 6122, 5246, 5440, 5230, 19541, 6118, 5237, 18458, 5256, 22302, 22293, 16000, 17034, 5250, 17030, 12445, 35501, 19675, 13067, 9808, 12020, 18451, 5065, 11042, 19676, 6123, 20469, 5226, 13072, 18058, 19253, 4959, 6120, 13071, 13300, 19196, 11045, 3552, 5240, 5342, 18061, 4944, 5234, 12399, 4974, 11931, 34112, 17192, 19203, 19220, 4939, 35332, 11994, 18454, 10081, 20456, 3550, 19169, 4928, 6117, 3548, 20419, 6124, 20470, 11052, 23073, 25778, 11048, 16304, 30337, 25897, 4964, 20457, 19188]
29828	[2319, 208, 301, 296, 290, 292, 553, 2511, 314, 315, 316, 3420, 369, 1430, 318, 319, 317, 311]	[192, 559, 805, 369, 316, 205, 553, 176, 302, 315, 189, 317, 318, 314, 319, 2319, 529, 208, 1831, 545, 307, 187, 301, 374, 292, 778, 291, 619, 294, 1795, 296, 293, 792, 195, 306, 1430, 1428, 290, 194, 2247, 309, 1615, 321, 305, 2511, 775, 1571, 2567, 3420, 801, 303, 1421, 766, 814, 812, 2472, 2310, 277, 325, 2362, 620, 311, 767, 297, 4519, 312, 313, 2466, 800, 779, 2136, 1706, 1582, 552, 3031, 323, 373, 206, 372, 1553, 549, 774, 202, 3092, 298, 1437, 200, 199, 370, 203, 450, 1613, 547, 481, 1320, 536, 809, 310, 3133, 2078]
29829	[1660, 18298, 29435, 18300, 3342, 21454, 32581, 1811, 718, 15598, 37653]	[1650, 718, 3342, 1652, 2337, 13730, 21454, 18301, 1660, 1658, 2525, 29435, 21084, 2341, 12931, 18300, 32581, 16232, 18298, 21812, 1662, 1811, 1654, 15598, 5735, 25422, 33369, 21989, 11590, 37653, 23551, 11599, 26147, 29438, 18296, 29382, 25514, 7777, 1657, 6037, 27467, 29439, 38854, 30496, 11588, 21461, 5723, 21085, 1659, 5729, 11577, 18285, 13728, 26541, 26834, 3334, 15065, 283, 37158, 37290, 30810, 25419, 21083, 3011, 8906, 1538, 21991, 21988, 18575, 1661, 18302, 33637, 18467, 4430, 4401, 11880, 5736, 5719, 18400, 33646, 29436, 1651, 21803, 5732, 32850, 2493, 23566, 5721, 21088, 11580, 30495, 5725, 37157, 13729, 8537, 7755, 17593, 13726, 21793, 7832]
29830	[7163, 7169, 17781, 15877, 15876, 2782, 2745, 2659, 23620, 32033, 25766, 14545, 32420, 32034, 32032, 14583, 17020, 17481, 34936, 14582, 32587, 1292, 128, 129, 1127, 3655, 6184, 6170, 6177, 6178, 6179, 6180, 6181, 6171]	[14529, 1128, 1127, 6184, 14586, 15395, 3655, 14551, 14582, 17020, 25767, 14572, 14581, 32033, 6170, 32032, 14583, 14587, 6181, 32587, 6179, 6180, 26878, 642, 25766, 6171, 14559, 14543, 14585, 34936, 6178, 21263, 32034, 34937, 14530, 14552, 14537, 35130, 2692, 17481, 27189, 14527, 14545, 14575, 14525, 2659, 32422, 14571, 2773, 14539, 6177, 14538, 6172, 7169, 14580, 17485, 14532, 6182, 14584, 33625, 14573, 7163, 23619, 14542, 14588, 28481, 32585, 23620, 2745, 14541, 15876, 14533, 15402, 15397, 28480, 32418, 7893, 32420, 33460, 14553, 32586, 129, 6173, 14555, 14561, 6175, 17781, 14534, 160, 15281, 14528, 36092, 6729, 14570, 15400, 32417, 39621, 17483, 14568, 14569]
29831	[10213, 10209, 13058, 10833, 9985, 10581, 10587, 10834, 10835, 10789, 9980, 10732, 10214]	[9980, 10209, 10789, 9985, 10833, 10835, 10732, 10587, 10581, 10834, 10214, 10213, 10212, 10582, 10843, 10554, 10091, 10787, 11435, 13058, 5541, 11429, 10730, 10569, 9984, 11220, 10223, 10547, 40477, 10947, 10788, 10215, 10931, 10791, 10702, 10173, 10533, 9977, 10762, 20780, 10711, 10725, 10734, 10145, 10837, 10555, 38634, 9983, 10191, 10210, 10289, 17561, 5536, 11230, 9986, 13056, 10757, 10579, 10942, 10563, 15192, 11311, 10539, 10559, 11413, 2203, 40523, 10756, 5505, 17552, 9981, 10199, 10946, 37459, 17413, 2201, 10904, 11800, 10196, 10708, 21846, 10778, 5560, 11316, 10726, 20266, 1807, 10715, 10168, 17551, 10777, 10291, 10139, 11428, 10102, 11394, 10288, 10932, 5538, 5543]
29832	[16539, 29674, 7311, 17046, 7330, 23632, 29675, 264]	[247, 266, 5438, 269, 4294, 4272, 7427, 7311, 29674, 246, 275, 16539, 4244, 4336, 274, 4319, 23087, 4283, 11639, 7306, 4273, 267, 7330, 29675, 243, 5439, 11628, 11637, 242, 4332, 1538, 263, 23632, 18022, 3064, 270, 4253, 4256, 264, 262, 4246, 265, 18717, 10814, 5340, 26197, 239, 4309, 9578, 12932, 4280, 3063, 8986, 17046, 9580, 19463, 18878, 273, 18708, 29710, 4321, 23636, 4271, 245, 28576, 29936, 7318, 25946, 4261, 4276, 37740, 6959, 7309, 17045, 35240, 31434, 7420, 7305, 4295, 4297, 4337, 4245, 6834, 4254, 29663, 11636, 39675, 7422, 4318, 6840, 25943, 2543, 36238, 7424, 7423, 37138, 4275, 9571, 4315, 4281]
29833	[21432, 3749, 1157, 1292, 26521, 9049, 9498, 6347]	[160, 1292, 9498, 1157, 21432, 6347, 9049, 26521, 422, 1128, 20567, 129, 128, 3749, 1665, 13523, 34300, 9047, 14119, 9681, 1183, 9696, 1224, 6184, 456, 6719, 9708, 14266, 1242, 6904, 6291, 1127, 9046, 16459, 18242, 34992, 1307, 340, 16457, 1638, 6894, 11227, 1294, 1198, 1212, 3655, 9709, 23972, 375, 5307, 9692, 23954, 5147, 1663, 10698, 9050, 336, 177, 9494, 2540, 1362, 1405, 2170, 34824, 5305, 4589, 436, 13532, 12093, 9706, 6170, 36543, 3487, 3448, 20985, 2427, 333, 13537, 2162, 31460, 1287, 11175, 211, 31458, 2536, 6307, 9700, 6179, 1671, 18328, 6916, 5840, 9243, 23973, 1288, 6926, 2163, 1640, 10808, 5311]
29834	[6791, 6794, 8705, 6793, 6792, 21648, 8706, 11914, 8716]	[6793, 6792, 6790, 6794, 6789, 6791, 8705, 8095, 8704, 8709, 6818, 8707, 21648, 19034, 8702, 8717, 8712, 8706, 11914, 8716, 21650, 30777, 8711, 12522, 23376, 19038, 8718, 8720, 20846, 8708, 20568, 8719, 19539, 8715, 12678, 12679, 21387, 6787, 8175, 19008, 8724, 8174, 23747, 19537, 19032, 21649, 21385, 19538, 8701, 26234, 19033, 19037, 18684, 21383, 25998, 19531, 5857, 8713, 34683, 18683, 25399, 23748, 21852, 19041, 19532, 20953, 23380, 8714, 19040, 21382, 32656, 8710, 29545, 32552, 26233, 12521, 19036, 34070, 6788, 19031, 23379, 20927, 33618, 23377, 19523, 19039, 21390, 20844, 32549, 30974, 19546, 30973, 21386, 5162, 12677, 19529, 19545, 19521, 2437, 19030]
29835	[39628, 3646, 6177, 39625, 39631, 40863, 3658, 382, 6173, 39636, 39629, 6183, 3647, 6729, 6175, 39632]	[1128, 1127, 6184, 3655, 6170, 6182, 6171, 6181, 6173, 6172, 6179, 6178, 6180, 6175, 6174, 6177, 3648, 381, 6176, 39627, 6729, 3637, 39624, 3647, 3711, 39623, 39628, 6731, 40863, 39621, 3658, 40880, 1129, 39631, 3649, 40041, 1130, 6730, 39625, 3644, 39632, 6727, 3635, 3645, 39636, 39633, 382, 39634, 6183, 39635, 3662, 1131, 39629, 3654, 3659, 6724, 1126, 6722, 3646, 3665, 3660, 38356, 3661, 3713, 39630, 3636, 3650, 39622, 3652, 3657, 3651, 8952, 37783, 3653, 40824, 3656, 38536, 6723, 6237, 2452, 6726, 17185, 1189, 1292, 3663, 39338, 1226, 39626, 6350, 2633, 26827, 7089, 6728, 6893, 2628, 26817, 11117, 6351, 25966, 3666]
29836	[1127, 6175, 6171, 6178, 6182, 6176, 6179, 39623, 3648, 39624, 39621, 6170, 6180, 6181, 6177, 6184]	[1128, 1127, 6184, 3655, 6170, 6181, 6171, 6179, 6182, 6178, 6180, 6172, 6173, 6175, 6177, 6174, 6176, 39627, 3648, 6729, 39621, 39624, 381, 39623, 3711, 3637, 39628, 3647, 6731, 40041, 1129, 40880, 6730, 40863, 3658, 1130, 3649, 39631, 39625, 6727, 3644, 39636, 3635, 39634, 39635, 6722, 39633, 39632, 1131, 3645, 38536, 39630, 3662, 39629, 3713, 6724, 3665, 3654, 382, 6183, 3659, 39622, 38356, 3650, 1126, 3660, 3646, 40824, 3652, 3657, 3661, 3636, 8952, 3656, 3651, 40740, 1226, 128, 6723, 2633, 25966, 3653, 1189, 6237, 1292, 39626, 6726, 39794, 37783, 6893, 2427, 38535, 2452, 17185, 129, 12423, 3666, 5829, 36543, 26827]
29837	[7476, 5036, 4764, 3607, 6778, 8415, 5017, 16856, 16862, 3617, 40965, 3618, 40674, 5056, 4732, 5041, 4820, 32406, 5051, 4818, 12107, 16870, 12120]	[3607, 3617, 4818, 3616, 4764, 4820, 5047, 5017, 4785, 6760, 4738, 4729, 4819, 3618, 4798, 4766, 4827, 4792, 3611, 4829, 4871, 8415, 5056, 4828, 12112, 4830, 12110, 12120, 3609, 4732, 6757, 12111, 8418, 16664, 5041, 4769, 5048, 4726, 4826, 4873, 4787, 19447, 4825, 16849, 4722, 6761, 16877, 16862, 18558, 16641, 6758, 5053, 4821, 4730, 16640, 6756, 16667, 4728, 6778, 4824, 4736, 40965, 6777, 16856, 16869, 4767, 18559, 20149, 15335, 6773, 12106, 12122, 40674, 12109, 26795, 5036, 6776, 4788, 4720, 5051, 16637, 6774, 6764, 12107, 16643, 16864, 12124, 16668, 12108, 4799, 4872, 16875, 12105, 4786, 4770, 37234, 16863, 4822, 16878, 34024]
29838	[6100, 2557, 9112, 7083, 1287, 722, 1500, 28645, 17834, 5174, 5430]	[1537, 1500, 5430, 722, 7083, 160, 1287, 2557, 17834, 9112, 3800, 28645, 5174, 7120, 1546, 6100, 1262, 1189, 2478, 1625, 5195, 4994, 1504, 1502, 1551, 1314, 3810, 1493, 3171, 1302, 1509, 1513, 1277, 2932, 3697, 4510, 1288, 13936, 6081, 1463, 2649, 2418, 3633, 14329, 5692, 3776, 184, 1257, 1295, 5142, 1685, 6233, 2495, 2507, 20615, 1133, 1233, 5670, 2624, 8554, 1284, 1191, 1199, 1292, 6733, 2616, 8388, 5701, 179, 5435, 17214, 12627, 229, 258, 8287, 31607, 6077, 216, 1322, 5685, 2489, 19226, 1211, 14318, 21431, 17139, 2427, 1182, 1237, 1683, 17093, 6234, 3643, 17108, 1245, 2633, 7367, 26014, 7072, 8210]
29839	[10687, 18278, 5625, 1352, 2221, 5582, 6920, 141, 2908, 3154, 4867]	[160, 1352, 5582, 3154, 1242, 141, 1236, 456, 2221, 2908, 2222, 2364, 6920, 2337, 5625, 4867, 2363, 10687, 1302, 455, 559, 3192, 18278, 10684, 1541, 1218, 1183, 283, 7831, 2373, 1317, 1811, 129, 3687, 3664, 1212, 51, 837, 1292, 11034, 4409, 128, 1287, 11078, 2541, 1307, 25629, 1182, 10819, 1996, 20666, 17754, 7461, 3271, 2319, 2180, 8950, 3668, 3607, 4801, 7859, 24791, 20009, 1207, 6088, 16411, 158, 182, 6200, 4407, 4890, 5613, 541, 8266, 11652, 5147, 7911, 1336, 3231, 8095, 11115, 6921, 4794, 3719, 1674, 1636, 3191, 5107, 4861, 6360, 540, 3448, 9497, 1299, 8214, 4419, 6916, 1231, 3541, 2421]
29840	[35737, 3191, 3747, 1352, 12253, 33898, 2203, 7091, 6184, 1128, 19992, 309]	[837, 1352, 160, 3191, 1811, 1128, 2203, 6184, 2971, 3747, 35737, 1355, 33898, 1169, 309, 832, 835, 19992, 2019, 7091, 2364, 1127, 12253, 19337, 827, 15344, 6057, 822, 17754, 8266, 2222, 7209, 2018, 2337, 10191, 829, 18290, 2363, 1356, 19783, 5518, 2533, 1156, 1644, 28399, 5512, 1292, 1307, 6170, 642, 2220, 3655, 1302, 3746, 8366, 5515, 718, 12960, 5470, 1168, 1996, 2662, 5560, 5519, 6904, 2201, 3775, 1236, 828, 1217, 2526, 14744, 6232, 5536, 6372, 3697, 559, 7681, 826, 18630, 19158, 1361, 1242, 17041, 6181, 15753, 11736, 3248, 11390, 20182, 15337, 456, 1183, 1628, 3743, 5582, 4419, 9216, 1421, 22064]
29841	[835, 1356, 8968, 828, 36009, 2000, 837, 2337]	[837, 835, 1356, 822, 827, 1355, 828, 8968, 7209, 832, 1628, 829, 1627, 6057, 2337, 8366, 2000, 2533, 2018, 5515, 2011, 2027, 2022, 5512, 2025, 2019, 9216, 18630, 4434, 15337, 5519, 9306, 1998, 2006, 830, 36009, 19337, 12810, 28399, 5518, 7988, 2016, 15344, 2014, 1354, 9220, 826, 825, 6055, 9213, 1358, 9310, 8964, 15753, 5508, 13301, 2015, 8966, 160, 8969, 8367, 5593, 12799, 16922, 15343, 20653, 1629, 38456, 9212, 16399, 1352, 9236, 17516, 18289, 16921, 13700, 16928, 2001, 15338, 15340, 30510, 833, 19789, 2013, 16920, 28455, 2525, 9207, 9223, 24026, 8963, 23761, 20648, 16911, 2005, 7203, 824, 27783, 14304, 1811]
29842	[35369, 26702, 39953, 24513, 40975, 26058, 39765, 27211, 22459, 40776, 26958, 24749, 25743, 22668, 26449, 24972, 28253, 29108, 28274, 24168, 33421, 23153, 24169, 26628, 26434, 26602, 26349, 21536, 30224, 24499, 22976, 28187, 28258, 28251]	[22459, 22667, 22422, 24497, 21536, 24168, 23153, 23011, 25751, 24749, 22965, 26349, 22625, 23010, 23009, 26614, 26500, 22519, 22618, 22925, 22376, 22668, 22421, 28274, 22656, 35101, 26449, 24226, 26958, 24504, 22361, 22905, 26622, 22404, 26628, 22902, 26702, 24209, 22906, 25284, 22362, 28276, 24169, 21893, 24499, 22626, 28251, 23232, 21905, 24496, 22718, 23216, 23512, 24213, 30224, 34706, 26602, 28272, 24972, 26629, 22539, 22450, 33421, 29108, 23019, 22904, 21126, 22447, 29523, 22876, 22907, 22400, 22966, 24042, 22530, 25704, 22927, 23020, 24500, 26434, 24513, 21904, 25737, 22976, 28258, 24167, 40975, 24309, 22446, 23194, 40776, 23517, 24550, 27901, 22979, 28249, 26428, 25710, 24071, 25090]
29843	[23310, 22422, 22667, 24127, 25679, 24126, 28287, 22530]	[21536, 23310, 23154, 22667, 21913, 24126, 22530, 21933, 28287, 24260, 25679, 24127, 22422, 22929, 22361, 24099, 24180, 23308, 22376, 22562, 24129, 24209, 10883, 22446, 21909, 22459, 22625, 23225, 22491, 22902, 22278, 22931, 24617, 23028, 22905, 24495, 12190, 23872, 22879, 25578, 24497, 28297, 23851, 33777, 40975, 24618, 34194, 32235, 22644, 22921, 22883, 26450, 23214, 24259, 29106, 21934, 22370, 24542, 22450, 23026, 22605, 31541, 22630, 39765, 29534, 22965, 25056, 23212, 23517, 25675, 22387, 21126, 21856, 22522, 25338, 24535, 22952, 23890, 22882, 23010, 21912, 21696, 21516, 24230, 27550, 21864, 24049, 22966, 22930, 24959, 22928, 24543, 31798, 23027, 24130, 26348, 22457, 30170, 29499, 10879]
29844	[12365, 39214, 40781, 32054, 14626, 40190, 40623, 32080]	[13272, 12365, 28706, 12369, 14626, 32054, 40781, 32080, 39214, 12360, 18994, 37238, 40370, 32066, 12366, 38238, 34180, 40190, 38626, 37815, 37902, 32077, 36155, 38239, 23793, 38929, 39206, 12382, 12391, 40623, 39216, 40056, 38773, 38627, 14627, 32055, 32069, 32079, 37804, 40348, 15707, 13266, 39161, 12370, 40593, 12368, 37136, 37705, 12383, 40446, 40189, 39643, 34884, 38245, 25254, 12387, 37757, 12356, 39156, 40624, 32057, 38825, 15700, 34882, 32059, 38140, 40355, 38264, 37038, 40424, 38767, 40800, 39204, 37886, 12374, 32056, 34883, 40350, 40647, 40180, 38625, 12359, 36164, 39060, 37702, 18983, 38265, 39203, 40546, 38254, 12367, 14624, 32072, 36207, 38266, 36154, 40347, 14625, 38124, 39114]
